fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin
2019-05-17,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"20,8","0,0","15,5",03:51,"26,2",12:53,29,"9,4","20,0",06:43,"10,1","1006,0",Varias,"998,6",03
2019-05-18,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"17,2","0,1","13,3",23:38,"21,0",09:31,08,"3,3","9,7",08:20,"6,8","1007,4",Varias,"1004,2",05
2019-05-19,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"17,0","0,0","11,5",02:29,"22,6",11:03,99,"3,1","8,9",Varias,"12,4","1008,8",Varias,"1005,9",03
2019-05-20,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"17,4","0,0","12,8",04:15,"22,1",12:40,10,"3,9","10,3",13:18,"9,9","1010,6",Varias,"1007,4",04
2019-05-21,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"18,6","0,0","15,0",23:48,"22,3",11:02,99,"3,6","9,2",Varias,"6,3","1014,0",Varias,"1009,8",01
2019-05-22,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"19,6","0,0","14,0",01:30,"25,2",12:06,99,"3,1","7,8",Varias,"12,8","1015,2",Varias,"1013,4",02
2019-05-23,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"21,2","0,0","13,5",03:07,"29,0",11:11,13,"2,8","8,9",10:58,"12,5","1015,2",01,"1010,9",24
2019-05-24,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"19,1","0,8","14,9",23:53,"23,3",11:10,99,"4,4","13,3",Varias,"1,4","1011,9",Varias,"1008,8",04
2019-05-25,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"19,2","0,8","14,1",02:50,"24,2",15:03,99,"5,6","10,8",Varias,"5,8","1015,3",22,"1010,6",03
2019-05-26,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"19,6","0,0","12,9",04:37,"26,2",11:44,20,"4,4","12,5",14:43,"12,4","1014,7",00,"1011,1",16
2019-05-27,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"19,9","0,0","13,5",04:46,"26,3",12:57,17,"3,3","8,3",12:29,"12,9","1011,5",00,"1007,3",18
2019-05-28,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"20,3","0,0","16,4",23:59,"24,2",10:29,08,"4,4","11,4",13:27,"13,3","1014,1",Varias,"1007,9",01
2019-05-29,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"18,8","0,0","15,3",03:40,"22,4",10:19,08,"6,4","12,8",Varias,"13,9","1020,9",Varias,"1013,9",00
2019-05-30,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"19,2","0,0","13,8",04:53,"24,5",12:50,09,"2,8","8,3",13:17,"13,8","1022,3",Varias,"1020,2",03
2019-05-31,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"18,6","0,0","13,6",04:00,"23,6",11:10,08,"3,1","8,3",13:14,"14,1","1021,7",Varias,"1019,1",18
2019-06-01,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"19,9","0,0","14,1",03:21,"25,7",12:58,99,"2,5","7,2",11:12,"14,2","1019,5",Varias,"1016,7",17
2019-06-02,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,,"0,0",,,,,,"2,5",,,"13,2","1017,7",00,"1014,7",17
2019-06-03,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"21,4","0,0","14,5",04:43,"28,2",13:39,99,"2,5","6,7",Varias,"13,6","1015,5",00,"1011,4",24
2019-06-04,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"20,6","0,0","13,8",04:26,"27,5",15:28,20,"2,5","7,8",11:39,"12,9","1011,4",00,"1004,6",24
2019-06-05,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"22,8","0,0","15,9",04:18,"29,7",15:43,99,"5,3","16,1",Varias,"11,4","1009,4",Varias,"1002,7",04
2019-06-06,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"20,6","0,0","16,5",04:40,"24,6",11:01,99,"4,4","10,3",Varias,"13,6","1010,3",Varias,"1007,2",18
2019-06-07,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"21,5","0,0","14,6",04:15,"28,4",11:46,18,"3,9","8,9",12:03,"13,8","1015,1",23,"1007,3",03
2019-06-08,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"21,8","0,0","17,6",03:39,"25,9",07:29,08,"7,8","18,1",Varias,"13,1","1016,8",Varias,"1013,3",19
2019-06-09,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"23,2","0,0","19,2",03:13,"27,2",15:57,17,"3,6","9,7",Varias,"7,3","1014,3",00,"1009,0",24
2019-06-10,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"21,5","0,0","17,5",23:55,"25,5",10:54,29,"3,6","12,5",02:36,"10,9","1010,6",Varias,"1007,9",Varias
2019-06-11,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"20,0","0,0","15,5",03:38,"24,5",14:01,99,"5,6","15,0",Varias,"10,0","1010,3",Varias,"1005,3",13
2019-06-12,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"18,8","0,0","14,4",02:34,"23,2",10:07,99,"5,8","12,5",Varias,"13,7","1011,7",Varias,"1009,3",18
2019-06-13,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"22,3","0,0","18,9",04:37,"25,7",14:23,08,"6,9","15,0",10:50,"11,6","1009,7",00,"1004,8",18
2019-06-14,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"23,8","0,3","18,7",05:03,"29,0",13:56,18,"4,4","12,8",14:16,"10,5","1010,1",Varias,"1004,3",03
2019-06-15,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"24,0","0,0","18,2",00:32,"29,8",13:26,29,"4,2","16,4",02:49,"14,1","1015,4",Varias,"1009,5",01
2019-06-16,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"21,1","0,0","17,4",23:50,"24,8",11:35,99,"3,3","10,3",Varias,"8,9","1016,7",Varias,"1013,8",03
2019-06-17,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"22,1","0,0","15,8",05:13,"28,4",09:58,99,"3,1","7,8",Varias,"14,1","1014,9",00,"1012,2",16
2019-06-18,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"21,4","0,0","14,7",04:19,"28,0",14:47,11,"2,2","8,3",13:32,"14,2","1012,4",Varias,"1010,0",18
2019-06-19,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"23,6","0,0","17,1",04:26,"30,1",10:54,99,"4,7","8,9",Varias,"13,7","1010,5",00,"1008,0",19
2019-06-20,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"21,4","0,0","17,1",04:08,"25,6",10:01,10,"3,6","9,2",11:21,"9,9","1009,7",Varias,"1006,7",03
2019-06-21,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"23,8",Ip,"19,7",03:15,"27,8",11:41,99,"3,3","8,9",Varias,"10,4","1012,6",Varias,"1008,7",03
2019-06-22,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"22,9","0,0","18,9",04:42,"26,9",09:05,08,"3,9","9,2",11:44,"12,9","1013,5",Varias,"1010,9",17
2019-06-23,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"22,2","0,0","17,2",04:46,"27,3",13:11,08,"4,4","9,2",Varias,"13,4","1011,7",Varias,"1008,9",17
2019-06-24,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"23,4","0,0","18,2",05:16,"28,6",Varias,99,"2,8","9,2",Varias,"13,8","1011,6",Varias,"1008,7",04
2019-06-25,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"23,9","0,0","18,5",04:38,"29,3",10:52,11,"3,3","9,2",13:06,"13,0","1013,5",Varias,"1010,4",04
2019-06-26,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"25,6","0,0","20,2",02:29,"31,0",14:29,11,"2,5","8,9",14:50,"12,9","1014,1",Varias,"1011,3",17
2019-06-27,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"27,8","0,0","22,2",03:53,"33,4",13:12,06,"6,9","16,9",12:56,"13,1","1014,3",Varias,"1011,7",03
2019-06-28,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"27,4","0,0","22,2",03:25,"32,6",12:44,99,"3,6","7,8",Varias,"13,5","1014,0",00,"1011,6",18
2019-06-29,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"28,1","0,0","21,4",01:56,"34,8",11:21,08,"2,5","7,2",11:45,"13,9","1012,3",Varias,"1009,9",17
2019-06-30,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"28,0","0,0","21,5",04:34,"34,5",11:30,08,"4,4","9,2",14:57,"13,6","1013,4",Varias,"1011,2",03
2019-07-01,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"25,5","0,0","21,7",04:09,"29,3",12:58,99,"3,9","10,8",Varias,"11,2","1012,5",Varias,"1010,3",17
2019-07-02,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"26,0","0,0","23,1",23:58,"28,8",12:09,99,"5,0","9,7",14:04,"10,6","1012,3",Varias,"1009,9",18
2019-07-03,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"25,2","0,0","19,4",04:21,"30,9",13:35,99,"5,0","10,8",Varias,"13,9","1011,5",Varias,"1009,0",18
2019-07-04,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"25,4","0,0","20,4",04:32,"30,4",10:04,07,"4,7","11,7",14:36,"12,3","1013,8",Varias,"1009,4",02
2019-07-05,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"26,1","0,0","21,5",03:29,"30,7",13:45,12,"3,3","8,3",13:06,"12,5","1013,6",Varias,"1010,3",17
2019-07-06,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"28,2","0,0","22,7",04:25,"33,6",14:11,23,"2,5","9,7",20:45,"7,9","1012,4",21,"1007,2",19
2019-07-07,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"29,8","0,0","25,4",04:40,"34,3",12:16,99,"2,5","8,9",Varias,"8,5","1010,5",00,"1005,3",17
2019-07-08,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"25,6","0,3","21,2",23:47,"29,9",12:43,11,"3,3","8,3",12:57,"3,6","1009,2",08,"1005,6",03
2019-07-09,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"26,4","0,0","20,5",04:48,"32,4",13:15,99,"4,2","10,3",Varias,"13,8","1010,2",Varias,"1006,8",01
2019-07-10,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"25,2","0,0","20,6",03:33,"29,9",11:16,36,"3,3","8,9",13:58,"13,8","1012,1",11,"1009,9",01
2019-07-11,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"26,7","0,0","20,2",02:36,"33,2",09:29,99,"2,8","7,8",Varias,"13,4","1012,0",Varias,"1010,5",18
2019-07-12,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"27,7","0,0","21,4",04:57,"34,0",10:03,99,"2,8","7,8",Varias,"12,4","1012,5",Varias,"1010,2",22
2019-07-13,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"28,4","0,0","25,1",01:21,"31,7",13:56,08,"3,1","10,3",03:42,"9,4","1012,2",Varias,"1007,2",04
2019-07-14,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"28,6","0,0","23,2",04:55,"34,0",09:42,29,"5,0","12,5",07:45,"12,9","1008,7",Varias,"1005,7",03
2019-07-15,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"28,0","0,0","22,7",04:30,"33,4",10:24,99,"4,2","8,9",Varias,"13,0","1010,1",Varias,"1006,3",12
2019-07-16,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"26,7","0,0","23,5",23:53,"29,9",12:13,07,"5,0","9,2",05:24,"12,6","1012,7",Varias,"1010,0",00
2019-07-17,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"26,2","0,0","22,2",02:44,"30,1",13:38,08,"4,2","10,3",11:08,"13,2","1011,4",00,"1008,8",17
2019-07-18,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"25,8",Ip,"21,0",04:35,"30,7",13:26,11,"3,3","8,3",Varias,"13,5","1012,2",Varias,"1009,9",04
2019-07-19,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"26,4","0,0","21,2",04:42,"31,5",11:21,99,"5,3","10,8",Varias,"13,7","1012,9",Varias,"1009,9",18
2019-07-20,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"28,0","0,0","23,1",05:05,"32,9",09:13,08,"6,7","15,3",Varias,"12,2","1013,8",Varias,"1009,1",03
2019-07-21,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"29,0","0,0","23,5",02:54,"34,4",12:45,08,"6,9","15,0",Varias,"12,8","1017,4",Varias,"1012,2",02
2019-07-22,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"28,0","0,0","23,1",04:16,"33,0",11:57,99,"6,4","12,8",Varias,"12,6","1017,4",Varias,"1014,8",18
2019-07-23,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"28,3","0,0","22,0",04:50,"34,6",13:00,99,"5,3","9,7",Varias,"13,1","1015,1",00,"1011,3",18
2019-07-24,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"28,7","0,0","23,6",04:28,"33,8",12:18,09,"4,4","10,3",12:54,"12,8","1012,6",Varias,"1010,7",18
2019-07-25,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"28,2","0,0","23,6",23:55,"32,7",13:51,08,"3,3","8,9",Varias,"13,0","1011,5",Varias,"1008,7",17
2019-07-26,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"26,8","0,0","21,2",05:01,"32,5",14:36,08,"2,8","8,3",14:51,"12,1","1009,2",00,"1003,5",17
2019-07-27,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"29,0","0,0","21,6",05:03,"36,5",12:43,26,"5,3","16,9",12:05,"12,5","1004,1",Varias,"999,4",17
2019-07-28,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"27,0","0,0","22,7",23:50,"31,2",10:57,99,"3,6","10,8",Varias,"10,7","1007,8",Varias,"1004,0",01
2019-07-29,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"26,7","0,0","21,2",Varias,"32,2",11:35,99,"2,8","8,3",12:05,"13,4","1008,5",Varias,"1006,4",17
2019-07-30,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"25,6","0,0","21,4",03:15,"29,7",10:53,07,"4,2","9,7",Varias,"8,8","1011,4",Varias,"1007,5",02
2019-07-31,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"26,0","0,0","22,7",23:58,"29,2",13:42,07,"10,0","16,4",17:04,"7,1","1013,6",Varias,"1007,8",17
2019-08-01,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"26,8","0,0","22,0",04:36,"31,7",09:38,99,"5,0","9,2",Varias,"10,3","1010,4",Varias,"1006,6",13
2019-08-02,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"26,4","0,0","22,0",02:23,"30,8",11:46,18,"2,5","9,2",11:19,"11,3","1012,1",Varias,"1008,6",04
2019-08-03,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"26,4","0,0","22,7",05:04,"30,2",11:52,08,"2,5","8,3",13:34,"12,6","1012,2",Varias,"1009,1",18
2019-08-04,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"26,9","0,0","21,7",05:00,"32,1",14:09,11,"2,5","7,8",16:03,"12,4","1011,7",Varias,"1008,7",04
2019-08-05,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"27,0","0,0","22,9",03:28,"31,0",11:44,11,"2,2","8,3",11:45,"10,9","1011,5",Varias,"1007,7",18
2019-08-06,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"28,6","0,0","23,1",04:34,"34,0",12:00,08,"3,3","8,9",12:21,"12,6","1009,8",Varias,"1005,6",17
2019-08-07,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"30,0","0,0","22,2",05:04,"37,9",10:31,30,"3,9","9,7",09:11,"10,5","1008,7",Varias,"1005,3",01
2019-08-08,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"29,4","0,0","23,2",03:55,"35,5",12:37,09,"1,9","8,3",13:36,"12,3","1010,3",Varias,"1007,2",03
2019-08-09,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"30,0","0,0","22,1",04:09,"38,0",12:52,20,"4,4","9,7",14:32,"12,8","1009,7",Varias,"1007,6",18
2019-08-10,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"28,8","0,1","23,7",01:45,"34,0",10:57,99,"3,3","9,2",Varias,"12,5","1012,5",Varias,"1009,1",03
2019-08-11,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"28,5","0,0","25,1",02:18,"31,9",11:11,10,"2,8","8,9",Varias,"9,9","1011,1",00,"1007,6",17
2019-08-12,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"29,6","0,0","25,4",01:16,"33,8",09:51,07,"6,7","13,3",16:42,"11,0","1013,7",Varias,"1006,8",03
2019-08-13,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"26,0","0,0","23,0",23:46,"29,0",11:22,08,"6,1","13,3",10:28,"10,7","1015,8",Varias,"1012,4",02
2019-08-14,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"26,4","0,0","21,5",05:33,"31,2",13:45,13,"2,8","9,2",13:35,"12,7","1016,3",Varias,"1013,5",16
2019-08-15,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"27,2","0,0","22,1",05:17,"32,2",11:50,99,"3,3","8,3",Varias,"12,9","1015,1",Varias,"1013,3",16
2019-08-16,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"26,2","0,0","21,6",Varias,"30,7",12:46,11,"3,3","8,9",13:26,"12,9","1015,3",Varias,"1012,3",17
2019-08-17,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"27,0","0,0","21,4",04:00,"32,5",10:37,99,"2,2","7,8",Varias,"12,9","1012,9",00,"1009,1",18
2019-08-18,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"27,5","0,0","21,5",05:13,"33,5",14:51,13,"2,8","7,2",12:50,"12,9","1009,9",00,"1007,4",17
2019-08-19,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"26,0","0,0","21,1",04:48,"30,9",11:47,08,"4,2","10,3",14:12,"8,7","1011,4",Varias,"1008,0",04
2019-08-20,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"27,4","85,4","24,0",05:24,"30,8",12:14,99,"4,4","13,3",Varias,"9,7","1015,3",Varias,"1010,1",04
2019-08-21,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,,Ip,,,,,,,,,"0,7",,,,
2019-08-22,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"24,6","0,0","20,6",05:23,"28,5",12:35,,"3,9",,,"11,2",,,,
2019-08-23,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"24,6","0,0","19,7",05:24,"29,6",10:51,08,"3,9","9,2",12:03,"12,7","1016,8",Varias,"1014,3",18
2019-08-24,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"24,6","0,0","20,2",03:39,"28,9",Varias,36,"3,6","9,7",13:16,"12,1","1015,6",Varias,"1013,7",18
2019-08-25,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"24,8","0,0","20,7",04:22,"29,0",12:21,08,"4,2","9,2",14:27,"12,3","1014,7",Varias,"1012,3",18
2019-08-26,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"25,8","5,2","22,9",22:13,"28,6",12:14,08,"6,1","14,4",21:07,"7,7","1013,0",Varias,"1008,5",19
2019-08-27,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"24,6","8,1","19,7",13:05,"29,5",11:36,32,"3,9","15,3",12:44,"5,4","1013,5",Varias,"1009,2",04
2019-08-28,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"23,4","0,0","18,7",05:40,"28,2",13:36,99,"2,2","8,3",Varias,"12,1","1015,1",Varias,"1012,5",04
2019-08-29,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"24,7","0,0","20,6",05:24,"28,8",12:42,08,"2,2","6,1",13:25,"11,1","1016,7",Varias,"1013,8",04
2019-08-30,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"25,8","0,0","20,5",03:30,"31,2",12:01,10,"2,5","7,8",12:45,"12,0","1016,7",Varias,"1014,0",24
2019-08-31,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"25,6","0,0","19,7",05:02,"31,4",11:44,99,"2,5","6,1",Varias,"12,4","1014,0",00,"1010,3",16
2019-09-01,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"26,6","0,0","21,2",Varias,"32,1",12:28,99,"1,9","7,8",Varias,"12,3","1011,4",00,"1009,0",15
2019-09-02,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"25,6","2,6","23,6",Varias,"27,5",14:27,07,"4,7","13,3",08:07,"5,7","1016,3",Varias,"1010,8",00
2019-09-03,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"25,0","0,0","21,4",04:13,"28,5",12:39,10,"3,1","8,9",15:16,"11,3","1017,7",Varias,"1015,8",16
2019-09-04,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"25,6","0,0","21,5",05:20,"29,8",12:38,99,"2,5","7,2",Varias,"11,7","1016,7",00,"1012,6",18
2019-09-05,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"25,0","10,6","22,0",Varias,"27,9",12:41,07,"2,8","9,7",Varias,"9,3","1014,9",Varias,"1012,3",02
2019-09-06,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"24,0","1,8","21,2",03:32,"26,8",12:22,99,"3,6","10,3",Varias,"9,4","1015,7",Varias,"1013,5",16
2019-09-07,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"23,2","7,4","20,5",08:17,"25,9",12:49,07,"4,4","10,3",16:03,"5,9","1016,1",Varias,"1013,9",17
2019-09-08,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"22,8","0,0","19,2",05:27,"26,3",13:41,08,"3,3","8,3",10:49,"9,8","1014,7",Varias,"1012,3",16
2019-09-09,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"23,2","0,0","18,7",05:49,"27,6",13:10,18,"3,6","9,2",14:36,"10,3","1014,4",00,"1008,4",24
2019-09-10,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"23,3",Ip,"17,6",05:45,"29,0",11:58,99,"6,1","16,1",Varias,"8,6","1010,3",Varias,"1004,2",12
2019-09-11,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"18,8","25,6","15,1",03:46,"22,6",15:29,07,"6,4","17,5",16:06,"5,0","1017,6",Varias,"1009,2",02
2019-09-12,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"19,0","152,8","15,7",01:49,"22,2",23:24,07,"6,1","21,7",09:04,"0,0","1021,6",19,"1013,3",01
2019-09-13,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"23,0","34,6","20,4",19:05,"25,5",11:17,06,"8,3","18,9",16:16,"3,6","1019,2",Varias,"1015,2",04
2019-09-14,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"21,8",Ip,"17,5",03:37,"26,2",16:39,22,"2,2","20,0",03:21,"3,1","1020,6",Varias,"1013,5",17
2019-09-15,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"24,0","0,0","19,2",Varias,"28,7",10:33,07,"5,0","12,5",12:51,"10,0","1015,7",00,"1012,8",18
2019-09-16,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"23,8","0,0","19,2",04:39,"28,5",12:52,99,"1,9","6,1",Varias,"10,8","1015,4",Varias,"1013,1",02
2019-09-17,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"24,0","0,0","20,7",Varias,"27,3",Varias,99,"2,8","8,3",13:00,"5,5","1014,3",Varias,"1010,6",17
2019-09-18,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"22,8","0,0","18,9",04:50,"26,8",13:35,99,"2,2","5,8",Varias,"10,8","1012,6",Varias,"1009,8",05
2019-09-19,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"22,7","0,0","18,7",04:17,"26,7",13:38,99,"1,9","5,8",Varias,"11,2","1014,2",Varias,"1011,6",05
2019-09-20,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"23,2","0,0","20,7",02:43,"25,8",11:47,99,"5,6","10,8",Varias,"6,1","1013,8",00,"1010,6",22
2019-09-21,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"24,8","0,1","21,1",04:20,"28,5",11:50,18,"3,3","7,8",13:23,"6,9","1011,2",00,"1007,8",14
2019-09-22,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"25,0","0,0","20,7",03:57,"29,2",10:19,31,"1,4","7,2",22:35,"10,4","1012,5",Varias,"1008,0",03
2019-09-23,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"24,0","0,0","19,5",23:59,"28,6",11:00,11,"3,1","8,9",12:50,"9,4","1016,4",Varias,"1012,4",00
2019-09-24,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"24,1","0,0","17,0",06:03,"31,2",13:07,19,"3,3","10,3",14:58,"11,4","1015,8",00,"1010,4",16
2019-09-25,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"25,8","0,0","20,3",01:47,"31,3",13:04,99,"5,0","12,5",Varias,"10,9","1013,9",Varias,"1009,9",03
2019-09-26,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"22,8","0,0","18,6",05:26,"26,9",13:22,99,"1,9","6,1",Varias,"11,0","1016,5",Varias,"1013,6",02
2019-09-27,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"23,0","0,0","17,5",04:11,"28,4",11:47,19,"2,5","6,7",13:12,"11,2","1015,5",00,"1013,0",15
2019-09-28,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"21,9","0,0","17,7",05:22,"26,1",11:39,99,"3,1","7,2",Varias,"9,0","1017,4",Varias,"1013,9",03
2019-09-29,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"23,2","0,0","17,9",05:46,"28,4",12:03,20,"2,5","7,2",12:19,"11,0","1015,7",00,"1012,4",16
